ID,AAA,ALA,Departamento,Provincia,Distrito,Clase,Uso,Q_l_seg,Q_m3_seg,Q_m3_dia,Volumen_m3_anual,Usuario,Fuente,Zona,Este,Norte,Link
369,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Villa El Salvador,Licencia,Industrial,0.12,0.0001,10.3,3744,EMPRESA T & T INGENIERIA Y CONSTRUCCION S.A.,Acuifero RIMAC,18,285550.17,8650794.11,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0845-2010-03.pdf"
370,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,0.02,0,2.1,748.8,EMPRESA POLINSUMOS S.A.,Acuifero LURIN,18,294334.06,8645039.21,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0685-2010-02.pdf"
371,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Pachacamac,Licencia,Industrial,0.57,0.0006,49.2,17971.2,EMPRESA PDIC PERU S.A.C.,Acuifero LURIN,18,296006.04,8644970.21,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0018-2011-02.pdf"
372,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Comas,Licencia,Industrial,0.04,0,3.6,1314,EL GRUPO NORPAL SAC,Acuifero CHILLON,18,275601.24,8682223.66,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0861-2010-03.pdf"
373,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Ventanilla,Licencia,Industrial,3.33,0.0033,288,105120,REPSOL YPF COMERCIAL DEL PERU S.A.,Acuifero CHILLON,18,267864.35,8679758.67,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0002-2011-03.pdf"
374,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,1.83,0.0018,158.4,57816,COMPANIA QUIMICA S.A.,Acuifero RIMAC,18,268277,8672037,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0285-2011-03.pdf"
375,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Puente Piedra,Licencia,Industrial,8.55,0.0085,738.5,269568,EMPRESA TEXTILES CAMONES S.A.,Acuifero CHILLON,18,274857,8687368,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0289-2011-03.pdf"
376,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Pachacamac,Licencia,Industrial,0.09,0.0001,7.7,2808,EMPRESA SEGOVIA PERU SAC,Acuifero LURIN,18,298175,8648783,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0493-2011-04.pdf"
377,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.71,0.0007,61.5,22464,CONSORCIO DE INGENIEROS DEL PACIFICO S.R.L,Acuifero LURIN,18,291880.04,8671153.84,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0208-2011-03.pdf"
378,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.09,0.0001,8.2,2995.2,"SANTAYANA GAVILAN, EMILIANO",Acuifero RIMAC,18,289255.08,8670718.84,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0645-2010-03.pdf"
379,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,San Juan De Miraflores,Licencia,Industrial,0.5,0.0005,43.2,15768,COMERCIALIZADORA INDUSTRIAL LA MOLINA S.A.C. (CILAMSA),Acuifero LURIN,18,285155.18,8650642.11,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0617-2010-03.pdf"
380,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,0.25,0.0003,21.6,7884,EMPRESA LA RESERVA S.A.C.,Acuifero CHILLON,18,267935.35,8679070.68,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0618-2010-03.pdf"
381,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.01,0,0.8,295.65,EMPRESA INDUSTRIAS ALIMENTICIAS S.A.,Acuifero LURIN,18,301628.9,8674705.81,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0619-2010-02.pdf"
382,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.02,0,2.1,748.8,EMPRESA CURTIEMBRE TITAN S.A.,Acuifero RIMAC,18,291138.05,8671959.83,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0572-2010-02.pdf"
383,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.33,0.0003,28.5,10412.4,EMPRESA LATERCER S.A.C.,Acuifero,18,290189.06,8672517.82,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0451-2010-03.pdf"
384,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,5.63,0.0056,486,177390,EMPRESA MEDIFARMA S.A.,Acuifero RIMAC,18,284677,8665835,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0370-2010-03.pdf"
385,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,2.5,0.0025,216,78840,OPP FILM S.A.C.,Acuifero LURIN,18,296115.04,8642138.25,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0308-2007-02.pdf"
386,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lima,Licencia,Industrial,1.6,0.0016,138.5,50544,TINESA S.A.,Acuifero RIMAC,18,274950.5,8668162.5,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0315-2007-02.pdf"
387,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.02,0,1.8,657,NIISA CORPORATION S.A.,Acuifero RIMAC,18,291226.05,8671195.84,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0247-2008-02.pdf"
388,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Chaclacayo,Licencia,Industrial,11.93,0.0119,1030.6,376164,UNION DE CERVECERIAS PERUANAS BACKUS Y JOHNSTON S.A.A.,Acuifero RIMAC,18,301713,8674364,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0254-2008-02.pdf"
389,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Santa Anita,Licencia,Industrial,1.71,0.0017,147.5,53840,RED STAR DEL PERU S.A.,Acuifero RIMAC,18,285765.13,8666558.89,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0265-2008-02.pdf"
390,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,San Juan De Lurigancho,Licencia,Industrial,0.53,0.0005,46.2,16848,EMPRESA HIDROSTAL S.A.,Acuifero LURIN,18,282537.17,8670299.83,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0782-2009-02.pdf"
391,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.35,0.0003,30,10950,LABORATORIOS TRIFARMA S.A.,Acuifero RIMAC,18,284508,8665471,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0067-1992-02.PDF"
392,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Huarochiri,Antioquia,Licencia,Industrial,2.96,0.003,255.6,93312,MINERA PALMA S.A.,Acuifero LURIN,18,315728.49,8669731.46,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0003-1993-02.PDF "
393,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,0.67,0.0007,57.6,21024,EMPRESA DEPOSITOS QUIMICOS MINEROS S.A.,Acuifero RIMAC,18,267101.39,8666988.85,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0484-2009-02.pdf"
394,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,El Agustino,Licencia,Industrial,9.68,0.0097,836.5,305307.9,EMPRESA TEXTIL SAN CRISTOBAL S.A.,Acuifero RIMAC,18,284969.15,8666596.89,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0498-2009-02.pdf"
395,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,25,0.025,2160,788400,EMPRESA PAPELERA REYES S.A.C.,Acuifero CHILLON,18,268528.35,8674011.75,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0556-2009-02.pdf"
396,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.67,0.0007,57.6,21024,EMPRESA SACOS DEL SUR S.A.,Acuifero RIMAC,18,294136.01,8671108.85,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0558-2009-02.pdf"
397,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.14,0.0001,12.3,4492.8,EMPRESA PRODUCTOS GAMBRINUS WERNER RIEPL WASHL S.R.L.,Acuifero RIMAC,18,292876.03,8670140.86,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0526-2009-02.pdf"
398,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,0.42,0.0004,36,13140,NEPTUNIA. S.A,Acuifero RIMAC,18,269460,8667460,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0021-2009-02.pdf"
399,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,0.85,0.0009,73.9,26957,EMPRESA PERU BAR S.A.,Acuifero RIMAC,18,268081.37,8667890.84,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0342-2009-02.pdf"
400,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Canete,Chilca,Licencia,Industrial,3.81,0.0038,329.1,120137,CERRO DEL AGUILA S.A.,Acuifero CHILCA,18,312509.85,8618120.62,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0059-2009-02.pdf"
401,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.83,0.0008,72,26280,EMPRESA QUIMICA ESPECIALIZADA S.A.,Acuifero RIMAC,18,294830,8671611,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0062-2009-03.pdf"
402,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Chorrillos,Licencia,Industrial,0.12,0.0001,9.9,3628.8,EMPRESA FRIGORIFICO SANTIAGO APOSTOL S.A.C.,Acuifero RIMAC,18,284523,8649525,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0063-2009-03.pdf"
403,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Santa Anita,Licencia,Industrial,3.56,0.0036,307.7,112320,EMPRESA MOLY-COP ADESUR S.A.,Acuifero LURIN,18,286505.12,8667028.89,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0209-2009-02.pdf"
404,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Puente Piedra,Licencia,Industrial,0.28,0.0003,24.6,8985.6,EMPRESA SALES Y DERIVADOS DE COBRE S.A. - SALDECO,Acuifero CHILLON,18,274606.24,8687453.58,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0274-2009-02.pdf"
405,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,2.08,0.0021,180,65700,EMPRESA PURE BIOFUELS DEL PERU S.A.C.,Acuifero CHILLON,18,267827.36,8678127.7,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0308-2009-02.pdf"
406,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Ventanilla,Licencia,Industrial,25,0.025,2160,788400,REFINERIA LA PAMPILLA S.A.A.,Acuifero CHILLON,18,267731.35,8680294.67,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0309-2009-02.pdf"
407,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,2.5,0.0025,216,78840,EMPRESA COTTON KNIT S.A.C.,Acuifero RIMAC,18,283759.17,8665059.91,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0896-2009-02.pdf"
408,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Ventanilla,Licencia,Industrial,1.07,0.0011,92.3,33696,CORPORACION TRANSERFI S.A.C,Acuifero CHILLON,18,268056.35,8679393.68,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0870-2009-02.pdf"
409,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.14,0.0001,12.3,4492.8,EMPRESA TEXTILES JOC S.R.L.,Acuifero RIMAC,18,284302.16,8665581.9,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0392-2009-02.pdf"
410,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,2.14,0.0021,184.6,67392,INSTITUTO TECNOLOGICO PESQUERO DEL PERU (ITP),Acuifero CHILLON,18,268274.36,8673717.76,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0923-2009-02.pdf"
411,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.02,0,1.5,561.6,LATINTAR EIRL,Acuifero RIMAC,18,288463,8670984,"https://file2.ana.gob.pe/dir_rada/19/19-RA-1007-2009-02.pdf"
412,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,San Juan De Lurigancho,Licencia,Industrial,0.18,0.0002,15.3,5601,PAPELERA CAMPOY S.A.C.,Acuifero LURIN,18,285280.13,8669879.85,"https://file2.ana.gob.pe/dir_rada/19/19-RA-1065-2009-02.pdf"
413,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Pachacamac,Licencia,Industrial,0,0,0.3,93.6,RENE ERNESTO DURAND GARCIA,Acuifero LURIN,18,299062.91,8656110.36,"https://file2.ana.gob.pe/dir_rada/19/19-RA-1197-2011-02.pdf"
414,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,1.6,0.0016,138.5,50544,EMPRESA CONSORCIO LA PARCELA SA,Acuifero RIMAC,18,285254,8666382,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0873-2010-03.pdf"
415,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,0.42,0.0004,36,13140,TEJIDOS LA BELLOTA SA,Acuifero LURIN,18,294727,8644926,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0412-2011-03.pdf"
416,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.17,0.0002,14.4,5256,MISTER DOUGLAS KOLA GROUP E.L.R.L.,Acuifero RIMAC,18,291380,8671163,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0698-2011-03.pdf"
417,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,2.61,0.0026,225.7,82368,TECNOLOGICA TEXTIL S.A.,Acuifero RIMAC,18,291090.05,8670637.85,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0327-2009-02.pdf"
418,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Independencia,Licencia,Industrial,5.36,0.0054,462.9,168943,PANASONIC PERUANA S.A.,Acuifero RIMAC,18,275700,8672064,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0303-2017-03.PDF"
419,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,85.48,0.0855,7385.4,2695680,EMPRESA CORPORACION JOSE R. LINDLEY S.A.,Acuifero CHILLON ,18,270079,8671443,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0157-2010_02.pdf"
420,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,5,0.005,432,157680,UNIQUE S.A.,Acuifero LURIN,18,295725.05,8641890.25,"https://file2.ana.gob.pe/dir_rada/19/19-RA-1020-2009-02.PDF"
421,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Santa Anita,Licencia,Industrial,22.73,0.0227,1963.5,716665.6,SOFTYS PERU S.A.C,Acuifero RIMAC,18,286370.81,8667564.88,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0154-2024-02.pdf"
422,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Santa Anita,Licencia,Industrial,21,0.021,1814.4,662256,SOFTYS PERU S.A.C,Acuifero RIMAC,18,286291.4,8667791.74,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0155-2024-02.pdf"
423,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,0.38,0.0004,33.1,12096,ASOCIACION DE COMERCIANTES DEL CONO SUR DE LA PROVINCIA DE LIMA Y DEPARTAMENTO DE LIMA,Acuifero,18,294757.19,8644124.43,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0164-2019-02.pdf"
424,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,0.71,0.0007,61.5,22464,TRANSCORP INDUSTRIAL S.A.C,Acuifero RIMAC,18,269550,8667250,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0317-2017-01.pdf"
425,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,11.97,0.012,1034,377395.2,ESTILOS S.R.L,Acuifero RIMAC,18,285140,8666525,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0287-2017-03.PDF"
426,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,6.25,0.0063,540,197100,ESTILOS S.R.L,Acuifero RIMAC,18,284826,8666282,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0288-2017-03.PDF"
427,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,7.5,0.0075,648,236520,INVERSIONES Y NEGOCIOS NUEVO MUNDO,Acuifero RIMAC,18,285051,8666055,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0051-2023-02.pdf"
428,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,15,0.015,1296,473040,ARCA CONTINENTAL LINDLEY S.A.,Acuifero LURIN,18,290234.16,8670843.97,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0056-2023-01.pdf"
429,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Pucusana,Licencia,Industrial,98.63,0.0986,8521.6,3110400,ARCA CONTINENTAL LINDLEY S.A.,Acuifero CHILCA / Acuifero CHILCA,18,309973.81,8619657,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0057-2023-01.pdf"
430,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,10.68,0.0107,923.2,336960,EMBOTELLADORA GRACO S.A.C.,Acuifero RIMAC,18,290975,8670962,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0113-2022-02.pdf"
431,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Pachacamac,Licencia,Industrial,20.83,0.0208,1800,657000,UNACEM PERU S.A.,Acuifero LURIN,18,296862,8650706,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0064-2022-02.pdf"
432,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.97,0.001,83.5,30483.48,OTERRA S.A,Acuifero RIMAC,18,286543,8665931,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0054-2022-02.pdf"
433,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Villa Maria Del Triunfo,Licencia,Industrial,36.04,0.036,3114,1136610,UNACEM PERU S.A.,Acuifero LURIN / Acuifero LURIN,18,293856,8647183,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0062-2022-02.pdf"
434,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,0.38,0.0004,32.4,11826,INTRADEVCO INDUSTRIAL S.A.,Acuifero LURIN,18,300464,8640793,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0025-2022-02.pdf"
435,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,1.5,0.0015,129.6,47304,BARCIDAS S.A.C,Acuifero CHILLON,18,270255.34,8670633.8,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0068-2022-02.pdf"
436,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Pachacamac,Licencia,Industrial,26.25,0.0262,2267.7,827720,UNACEM PERU S.A.,Acuifero LURIN,18,297210,8651602,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0066-2022-02.pdf"
437,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.52,0.0005,45,16425,LAPICES Y CONEXOS S.A,Acuifero RIMAC,18,284670,8665990,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0062-2020-02.pdf"
438,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.18,0.0002,15.4,5616,CONSTRUCTORA LIMONCILLO S.A,Acuifero LURIN,,300727,8674538,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0280-2019-01.pdf"
439,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,0.18,0.0002,15.4,5616,CONSTRUCTORA LIMONCILLO S.A,Acuifero LURIN,18,304663.35,8675523.84,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0281-2019-01.pdf"
440,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.16,0.0002,13.8,5054.4,LA GLORIA PROPIEDADES S.A,Acuifero RIMAC,18,298406.57,8671083.65,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0282-2019-01.pdf.pdf"
441,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,0.07,0.0001,6.2,2246.4,LA GLORIA PROPIEDADES S.A,Acuifero RIMAC,18,298408.09,8671078.14,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0283-2019-01.pdf.pdf"
442,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Callao,Licencia,Industrial,0.05,0.0001,4.5,1648.8,INVERSIONES MARITIMAS UNIVERSALES PERU S.A. IMUPESA,Acuifero CHILLON,18,268840,8674040,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0213-2006-02.pdf"
443,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,39.94,0.0399,3450.6,1259469,NEXA RESOURCES CAJAMARQUILLA S.A,Acuifero LURIN,18,294758.27,8675510.51,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0008-2021-01.pdf"
444,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,30,0.03,2592,946080,PROMOCION INMOBILIARIA DEL SUR S.A.C.,Acuifero LURIN,18,300572,8641318,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0021-2021-02.pdf"
445,Canete Fortaleza,Chillon - Rimac - Lurin,Callao,Callao,Ventanilla,Licencia,Industrial,0.54,0.0005,46.3,16894.8,TRUPAL S.A,Acuifero CHILLON,18,267818,8678482,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0030-2021-02.pdf"
446,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Canete,Chilca,Licencia,Industrial,15.78,0.0158,1363.4,497644.56,JUNTA DE PROPIETARIOS DEL CENTRO INDUSTRIAL LA CHUTANA,Acuifero LURIN,18,312605,8618890,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0161-2022-02.pdf"
447,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lima,Licencia,Industrial,13.94,0.0139,1204.8,439752,INMOBILIARIA SAN LUIS S.A.C.,Acuifero,18,274039.04,8667578,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0114-2021-02.pdf"
448,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,1.25,0.0013,108,39420,COMPANIA MINERA DOï¿½A GLORIA S.A.C.,Acuifero LURIN,18,290155,8671190,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0115-2021-02.pdf"
449,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,San Martin De Porres,Licencia,Industrial,1,0.001,86.4,31536,ZG INMCOR S.A.C.,Acuifero CHILLON,,274654,8679106,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0067-2021-02.pdf"
450,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,0.1,0.0001,8.5,3110,IBEROPLAST S.A.C.,Acuifero LURIN,18,295946,8644955,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0102-2021-02.pdf"
451,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,0.51,0.0005,44,16061.76,SEABOARD OVERSEAS PERï¿½ S.A,Acuifero,18,295684,8642092,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0055-2021-02.pdf"
452,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Independencia,Licencia,Industrial,2.98,0.003,257.2,93860,INDUSTRIA AUTOMOTRIZ BETA S.A.,Acuifero CHILLON,18,275735.26,8671845.8,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0122-2001-02.pdf"
453,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurin,Licencia,Industrial,0.05,0,4.1,1497.6,BATTILANA NUTRICION S.A.C.,Acuifero LURIN,18,299576,8640262,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0350-2019-01.pdf"
454,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,17.36,0.0174,1500,547500,INDUSTRIAS NETTALCO S.A,Acuifero LURIN,18,287896.97,8666472.05,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0083-1992-02.pdf"
455,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Ate,Licencia,Industrial,2.67,0.0027,230.4,84096,INDUSTRIAS HILANDERA,Acuifero LURIN,18,287379.03,8666016.05,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0027-1993-02.PDF"
456,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,San Juan De Lurigancho,Licencia,Industrial,6.58,0.0066,568.1,207360,TOPY TOP S.A.,Acuifero RIMAC,18,283365,8670820,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0016-2018-01.pdf"
457,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Lurigancho,Licencia,Industrial,4.73,0.0047,409,149299,GLORIA S.A,Acuifero RIMAC,18,291920.04,8671781.83,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0025-2018-02.PDF"
458,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Lima,Santa Anita,Licencia,Industrial,0.58,0.0006,49.7,18144,MOLY-COP ADESUR S.A.,Acuifero RIMAC,18,286429.72,8667087.04,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0017-2009-02.PDF"
459,Canete Fortaleza,Chillon - Rimac - Lurin,Lima,Canete,Chilca,Licencia,Industrial,0.02,0,1.3,483.84,SURSA GAS E.I.R.L.,Acuifero CHILCA,18,309909.89,8620759.58,"https://file2.ana.gob.pe/dir_rada/19/19-RA-0488-2009-02.PDF"
